account_id,user_id,iban,balance,currency,account_type,status,created_at
15793,9268,AL19369375255770152136,62730.11,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:20.653
15794,4871,AL87957078054718222137,75844.16,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.657
15795,6291,AL39333527256873592138,48954.59,CHF,STANDARD,ACTIVE,2026-02-08 18:49:20.663
15796,3728,AL25099644655897502139,26218.94,USD,SAVINGS,ACTIVE,2026-02-08 18:49:20.667
15797,8197,AL89998414119636632140,40397.97,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:20.670
15798,6373,AL12463744790077622141,28688.75,USD,STANDARD,ACTIVE,2026-02-08 18:49:20.677
15799,8948,AL38565888934473682142,79684.90,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.680
15800,5156,AL95419039570324082143,99447.72,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.683
15801,1033,AL80910664813556382144,25291.92,CHF,STANDARD,ACTIVE,2026-02-08 18:49:20.690
15802,5899,AL28279197614294642145,52763.46,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:20.693
15803,7798,AL33881543289487662146,56286.26,GBP,STANDARD,ACTIVE,2026-02-08 18:49:20.700
15804,7530,AL82863120525238952147,35938.69,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:20.703
15805,4979,AL38210469315090542148,47828.19,USD,SAVINGS,FROZEN,2026-02-08 18:49:20.707
15806,2512,AL22519640772666702149,85609.09,USD,STANDARD,ACTIVE,2026-02-08 18:49:20.710
15807,6184,AL94829922612129382150,70755.98,CHF,STANDARD,ACTIVE,2026-02-08 18:49:20.717
15808,1591,AL54370419114105642151,39885.66,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.720
15809,9802,AL69868410047883202152,88585.83,GBP,STANDARD,ACTIVE,2026-02-08 18:49:20.727
15810,8953,AL26723931061208422153,4664.22,EUR,STANDARD,ACTIVE,2026-02-08 18:49:20.730
15811,8851,AL91783311624232162154,56281.09,USD,STANDARD,ACTIVE,2026-02-08 18:49:20.740
15812,2396,AL95722759609536022155,62210.00,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:20.750
15813,9556,AL76962488752242092156,83034.41,CHF,STANDARD,ACTIVE,2026-02-08 18:49:20.757
15814,9368,AL23863040607780532157,13005.89,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:20.763
15815,4022,AL18736653726877322158,97239.71,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.767
15816,5405,AL98381635899909182159,51231.57,USD,SAVINGS,FROZEN,2026-02-08 18:49:20.777
15817,2146,AL68435277419957762160,11082.77,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:20.780
15818,5053,AL78168468678096812161,8440.34,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:20.783
15819,9234,AL04909180843898892162,88008.13,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:20.790
15820,5836,AL71480116333777842163,14070.84,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:20.793
15821,9609,AL82975529440112142164,47591.34,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:20.800
15822,3384,AL23785262551259302165,82667.36,EUR,STANDARD,ACTIVE,2026-02-08 18:49:20.803
15823,7603,AL80546894070985162166,82859.74,EUR,STANDARD,FROZEN,2026-02-08 18:49:20.807
15824,1464,AL93689640371086762167,84021.87,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.810
15825,3229,AL66979427319247312168,5355.52,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.817
15826,8677,AL30862749603800792169,8191.56,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.820
15827,6522,AL37674429596023092170,41658.40,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:20.827
15828,6446,AL91940291450133242171,99536.72,EUR,STANDARD,ACTIVE,2026-02-08 18:49:20.833
15829,9891,AL32218806532143792172,34087.53,CHF,STANDARD,FROZEN,2026-02-08 18:49:20.837
15830,5137,AL74221088012849062173,10661.81,GBP,BUSINESS,FROZEN,2026-02-08 18:49:20.843
15831,5122,AL84467303726869182174,9466.60,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:20.847
15832,4875,AL00389922793406642175,51343.10,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:20.850
15833,940,AL67692847578901092176,2589.31,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:20.857
15834,6534,AL70974454122748152177,95857.15,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:20.860
15835,7500,AL14534066827371002178,32809.26,GBP,SAVINGS,FROZEN,2026-02-08 18:49:20.867
15836,4435,AL62088669386794182179,77187.61,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.870
15837,1589,AL73799095544806582180,5467.40,USD,STANDARD,ACTIVE,2026-02-08 18:49:20.877
15838,286,AL39045530318022282181,62803.86,CHF,BUSINESS,FROZEN,2026-02-08 18:49:20.880
15839,8737,AL41124435424397262182,1917.05,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.887
15840,3416,AL58075009612035132183,41967.50,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:20.890
15841,9137,AL18165042327367392184,10285.53,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.897
15842,377,AL90873690982854142185,33364.39,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.900
15843,2123,AL38387158441778642186,95130.36,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.907
15844,1778,AL92035931529064382187,75901.49,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:20.910
15845,1887,AL09466020741533462188,35118.06,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:20.917
15846,3937,AL52059440709268982189,67925.30,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:20.920
15847,4761,AL25050420717461622190,36867.11,EUR,STANDARD,ACTIVE,2026-02-08 18:49:20.923
15848,8456,AL06479038055630272191,74992.69,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.930
15849,8891,AL64345907357680132192,48022.43,EUR,STANDARD,ACTIVE,2026-02-08 18:49:20.937
15850,115,AL95702325553501682193,74071.29,GBP,STANDARD,ACTIVE,2026-02-08 18:49:20.943
15851,5610,AL20357241617312992194,54421.30,USD,STANDARD,FROZEN,2026-02-08 18:49:20.947
15852,3444,AL30282151406862162195,39154.27,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:20.953
15853,2262,AL88539300711101902196,28546.94,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:20.960
15854,8783,AL56907095588244072197,51700.07,EUR,STANDARD,ACTIVE,2026-02-08 18:49:20.967
15855,3091,AL58752778423465762198,12193.17,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.977
15856,6875,AL45705734926872412199,8702.27,GBP,STANDARD,ACTIVE,2026-02-08 18:49:20.980
15857,6372,AL96954033931243842200,53823.28,USD,BUSINESS,ACTIVE,2026-02-08 18:49:20.990
15858,9561,AL35323379080543972201,30255.61,CHF,STANDARD,ACTIVE,2026-02-08 18:49:20.997
15859,1323,AL70134861769706112202,42444.76,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.007
15860,555,AL33125803684323742203,89330.28,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.013
15861,1995,AL60475187767193292204,57606.24,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.017
15862,7671,AL49374581822207462205,59762.02,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.023
15863,1330,AL15085063773658972206,76239.22,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.030
15864,6550,AL79406523959655242207,4789.40,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.033
15865,543,AL78007512570355032208,70543.85,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.043
15866,77,AL84221319123032912209,10028.70,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.050
15867,8984,AL12631561020091002210,81562.77,USD,STANDARD,FROZEN,2026-02-08 18:49:21.057
15868,3235,AL91402200399907022211,61420.47,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.060
15869,2780,AL47795209473736412212,21871.24,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.067
15870,7449,AL85939540122763742213,83325.75,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.070
15871,2689,AL40782943501666472214,47334.50,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.077
15872,1120,AL64748148149757282215,96760.70,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.080
15873,5569,AL01800450452317142216,6846.18,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.087
15874,9108,AL67451320890388112217,78060.79,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.093
15875,7807,AL61063781927446482218,54315.92,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.100
15876,50,AL85666546092506482219,16233.47,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.103
15877,1731,AL27252676847937192220,88435.13,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.107
15878,8230,AL94260874491811442221,52211.72,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.110
15879,1816,AL98645163641297142222,54100.11,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.113
15880,3478,AL68526516487376492223,32462.32,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.120
15881,4241,AL38527643100883692224,58088.35,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.123
15882,7440,AL53093978393699492225,3988.65,USD,STANDARD,FROZEN,2026-02-08 18:49:21.130
15883,154,AL08286097126550882226,11983.65,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.133
15884,2672,AL28770083647217252227,65151.93,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.140
15885,2214,AL17636737009662292228,55814.94,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.147
15886,3256,AL06183970981261062229,49082.67,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.150
15887,7712,AL68256803832601932230,68266.30,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.153
15888,8968,AL85475017644039022231,11445.22,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.157
15889,1873,AL58754004183705742232,21652.60,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.160
15890,4303,AL13263943268160652233,91234.87,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.163
15891,8267,AL42819878927601492234,96247.32,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.170
15892,7936,AL02159709635383302235,14465.87,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.170
15893,5739,AL29550561462377542236,29814.81,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.177
15894,9067,AL37468145365413492237,87390.78,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.180
15895,1203,AL04922361573259912238,24257.54,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.183
15896,1946,AL09384290477860742239,98713.45,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.187
15897,524,AL67117778457974142240,41477.43,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.193
15898,2336,AL59379043046206652241,78448.22,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.197
15899,7987,AL99569574477187362242,73683.94,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.200
15900,9353,AL23648415358833072243,63710.57,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.203
15901,78,AL37151892471407222244,38236.94,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.210
15902,3477,AL41479043535832892245,3243.18,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.213
15903,9484,AL50385796022237132246,25252.50,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.217
15904,6505,AL49069022933087952247,19082.10,EUR,STANDARD,FROZEN,2026-02-08 18:49:21.220
15905,2380,AL26422349059289302248,58620.92,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.227
15906,6539,AL88556796351200972249,56517.85,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.230
15907,9003,AL36327272945239252250,49567.73,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.233
15908,7131,AL62351361918074452251,7742.29,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.237
15909,7400,AL01282275456495152252,53233.73,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.240
15910,4297,AL09096130930083472253,94499.18,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.243
15911,8824,AL19073004143496422254,6730.27,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.250
15912,1650,AL46380553401438492255,64393.87,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.250
15913,8385,AL39266313984228372256,51673.60,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:21.257
15914,3881,AL39408322287107022257,73205.87,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.263
15915,8273,AL00291562367727022258,43853.74,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.270
15916,8564,AL92536676356766082259,23388.95,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.270
15917,5200,AL01083560736581572260,41744.32,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.277
15918,2023,AL33589018865514842261,43876.58,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.280
15919,6936,AL11225612814103092262,99568.63,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.287
15920,6697,AL83077928080585362263,3052.22,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.290
15921,1300,AL17684385941883182264,77230.97,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.293
15922,8481,AL88233189268283812265,29107.13,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.297
15923,1005,AL97399051907021282266,7049.06,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.303
15924,7948,AL99823371620352142267,62008.95,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.307
15925,8115,AL27455333856416572268,25816.71,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.310
15926,3903,AL89845695653424112269,87814.92,USD,BUSINESS,FROZEN,2026-02-08 18:49:21.313
15927,44,AL00924807113656532270,8383.41,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.317
15928,7416,AL16717981350863782271,32274.43,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.320
15929,3285,AL80772552512510312272,42101.61,USD,BUSINESS,FROZEN,2026-02-08 18:49:21.323
15930,2309,AL88460505603735342273,43496.86,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.327
15931,8582,AL91496741611302442274,50767.15,USD,BUSINESS,FROZEN,2026-02-08 18:49:21.330
15932,4439,AL50859285181822392275,38330.17,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.333
15933,5607,AL48164345658938472276,4414.16,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.337
15934,8203,AL96225975049831002277,40649.93,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.340
15935,5190,AL56123458866522972278,15911.09,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.343
15936,4201,AL62231353131388482279,1031.43,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.350
15937,6187,AL10485287249894992280,31542.33,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.350
15938,781,AL73708462163040782281,93919.77,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.357
15939,3181,AL52991104080208322282,42361.73,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.360
15940,3823,AL24222371083591722283,14845.91,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.363
15941,1279,AL36695196082754822284,14081.30,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.367
15942,7520,AL12889811002870882285,44105.81,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.370
15943,1431,AL87866931940936722286,51142.39,CHF,SAVINGS,FROZEN,2026-02-08 18:49:21.377
15944,223,AL62796946324257212287,57642.32,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.380
15945,9161,AL05006434252970022288,259.25,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.383
15946,4069,AL18256921259978442289,49309.10,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.387
15947,6599,AL33368362417975912290,59084.57,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.390
15948,4782,AL44009914889941002291,12080.97,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.393
15949,9272,AL69088494611874932292,44822.66,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.400
15950,3085,AL58395522608444452293,95303.51,GBP,SAVINGS,FROZEN,2026-02-08 18:49:21.403
15951,2510,AL19018650061084572294,76190.67,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.407
15952,7730,AL53081436924171112295,33456.71,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.410
15953,9182,AL75434881502487142296,65249.63,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.413
15954,9436,AL59962840848503722297,27297.99,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.420
15955,2869,AL08669609766200112298,78478.63,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:21.423
15956,2632,AL76912673004860032299,21836.05,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.427
15957,8440,AL13541101521159292300,26247.12,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.430
15958,7042,AL81391025690379602301,81188.69,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.433
15959,6528,AL28517130375460352302,52137.10,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.437
15960,4756,AL27197212768684532303,85581.66,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.440
15961,2226,AL31208815438084702304,10968.91,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.443
15962,786,AL21638761910877932305,60458.43,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.450
15963,7304,AL06341478634245692306,16421.09,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.453
15964,3402,AL71975806221803522307,26136.03,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.460
15965,3369,AL06750207811178652308,8577.81,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.467
15966,2421,AL45951221179985422309,99998.02,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.473
15967,417,AL29673808876838882310,51719.90,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:21.477
15968,7779,AL67109645590237392311,51655.48,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.480
15969,8248,AL80173623418798792312,60794.94,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.487
15970,51,AL31499685507157012313,34827.38,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.493
15971,9048,AL94627341133912862314,80685.84,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.497
15972,9813,AL30485000221231012315,89582.18,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.503
15973,3714,AL20683118007443452316,18611.32,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.510
15974,7160,AL47556458825063372317,12636.02,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.513
15975,9156,AL04879956080409282318,45113.53,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.517
15976,6533,AL30927214869416322319,6289.53,EUR,STANDARD,FROZEN,2026-02-08 18:49:21.520
15977,6396,AL63142124375272672320,3092.34,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.527
15978,5637,AL76663237664526242321,79720.34,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.533
15979,6955,AL09594660839811712322,26557.98,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.537
15980,9284,AL33035268650224492323,22263.58,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.543
15981,4700,AL37342663568336362324,86768.92,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.547
15982,9440,AL89076241345086462325,37461.37,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.550
15983,627,AL88061057335908152326,4451.05,CHF,BUSINESS,FROZEN,2026-02-08 18:49:21.557
15984,56,AL21640547209736002327,77034.81,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.560
15985,2431,AL31893714501907052328,78563.97,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.567
15986,3341,AL30074480297202772329,19702.69,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.570
15987,6900,AL08409316275371312330,5754.44,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.573
15988,5129,AL91536835468327602331,48665.98,CHF,STANDARD,FROZEN,2026-02-08 18:49:21.580
15989,5465,AL71142421692684032332,80031.16,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.583
15990,9967,AL76105300129694032333,86157.53,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.587
15991,7944,AL15048505869149222334,60164.60,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:21.590
15992,7944,AL72876372032636902335,28786.35,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.600
15993,8865,AL69038709225609632336,19997.92,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.603
15994,2378,AL42094802886211922337,35171.67,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.610
15995,8383,AL32567791597117402338,5018.97,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.617
15996,901,AL94683445683717542339,96348.60,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.620
15997,44,AL87796732056411702340,9686.14,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.623
15998,8421,AL99427808131920202341,85900.69,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.630
15999,2571,AL75694274963155292342,89921.31,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.633
16000,5444,AL85329047541386092343,42819.93,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.640
16001,1406,AL92057411367246262344,86578.82,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.647
16002,4893,AL99663589258483122345,38074.22,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.650
16003,3097,AL04599332189751522346,97122.26,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.653
16004,9405,AL49040799015430432347,88986.97,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.660
16005,3819,AL78085120427671122348,79181.63,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.663
16006,9017,AL09666091839681682349,67797.66,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.667
16007,7303,AL10473046690698672350,87767.41,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.670
16008,8513,AL43264324559075102351,42890.45,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.677
16009,6758,AL84363377344802932352,76683.30,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.683
16010,9620,AL32910479384632722353,79503.12,EUR,SAVINGS,FROZEN,2026-02-08 18:49:21.687
16011,8208,AL75781122006324672354,3069.14,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:21.690
16012,4710,AL97286893378229102355,7228.86,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.693
16013,2440,AL51298681787518502356,60284.75,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.700
16014,6831,AL39612539447205922357,21245.06,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.703
16015,8328,AL02282544194536062358,29675.50,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.710
16016,8213,AL45376370407642042359,42749.22,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.713
16017,6803,AL68831468759520492360,38795.24,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.720
16018,263,AL52585839749310272361,96830.72,USD,STANDARD,ACTIVE,2026-02-08 18:49:21.723
16019,1745,AL92315658649190602362,49998.43,EUR,STANDARD,ACTIVE,2026-02-08 18:49:21.730
16020,347,AL78803861100508052363,88597.98,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.733
16021,4256,AL60063503224253762364,661.20,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.740
16022,4093,AL08503153872542422365,63744.79,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.743
16023,9066,AL52863382359145932366,89829.53,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.750
16024,5815,AL71923687639594572367,64409.17,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.757
16025,9335,AL41093765713893752368,68370.26,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.760
16026,6961,AL73901922640241932369,47273.84,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.767
16027,1283,AL53919557182145462370,62198.67,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.773
16028,3254,AL67672366910170622371,34754.01,CHF,STANDARD,ACTIVE,2026-02-08 18:49:21.780
16029,3741,AL60567473967177322372,90216.99,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.783
16030,7037,AL79391906944580492373,95190.49,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.787
16031,8868,AL26242897583203472374,39155.79,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.793
16032,8798,AL55546737579303622375,72545.58,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.800
16033,3213,AL59442927911577862376,14812.42,EUR,BUSINESS,FROZEN,2026-02-08 18:49:21.803
16034,3374,AL47214988369318512377,54149.07,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.807
16035,4034,AL18998377682653592378,70077.52,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.813
16036,5015,AL86822304819685252379,34315.75,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.817
16037,4153,AL77943008747983872380,13034.78,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:21.820
16038,1298,AL12815564894177892381,17789.56,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.827
16039,847,AL59227117787452552382,16320.53,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:21.830
16040,6294,AL79440159979205872383,95712.55,CHF,BUSINESS,FROZEN,2026-02-08 18:49:21.837
16041,4608,AL95264021622046042384,82255.07,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:21.840
16042,235,AL26224095809724022385,36174.48,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.843
16043,7659,AL94959812126241662386,53532.02,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.850
16044,8501,AL08180432430851722387,70293.82,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:21.853
16045,5236,AL33777013829471772388,89262.79,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:21.860
16046,8848,AL74350477034196092389,45173.77,USD,BUSINESS,ACTIVE,2026-02-08 18:49:21.863
16047,118,AL88245632855806922390,29503.47,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.870
16048,105,AL90901795225557562391,95593.40,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:21.873
16049,4600,AL45829070025356542392,10152.21,GBP,STANDARD,FROZEN,2026-02-08 18:49:21.877
16050,5119,AL71930794143260002393,22961.40,GBP,STANDARD,ACTIVE,2026-02-08 18:49:21.880
16051,4067,AL63283888625063992394,80434.45,USD,SAVINGS,ACTIVE,2026-02-08 18:49:21.887
